source,target,book,weight
灭绝师太,宋远桥,yi,5
张三丰,郭襄,yi,2
张三丰,觉远,yi,2
郭襄,张三丰,yi,1
觉远,张三丰,yi,2
觉远大师,空智,yi,3
空智,觉远大师,yi,1
觉远大师,张翠山,yi,1
张无忌,张三丰,yi,67
张三丰,常遇春,yi,26
常遇春,张三丰,yi,22
张三丰,周芷若,yi,13
周芷若,张三丰,yi,11
周芷若,常遇春,yi,5
常遇春,殷天正,yi,2
常遇春,俞岱岩,yi,1
常遇春,张翠山,yi,2
殷天正,张三丰,yi,11
殷天正,常遇春,yi,3
俞岱岩,殷天正,yi,2
俞岱岩,常遇春,yi,1
张翠山,常遇春,yi,3
殷天正,张无忌,yi,60
殷天正,周芷若,yi,2
常遇春,张无忌,yi,60
常遇春,周芷若,yi,6
张无忌,周芷若,yi,328
周芷若,张无忌,yi,317
常遇春,宋远桥,yi,1
张三丰,莫大,yi,1
宋远桥,莫大,yi,1
宋远桥,常遇春,yi,2
莫大,常遇春,yi,1
张无忌,常遇春,yi,60
常遇春,胡青牛,yi,27
胡青牛,张三丰,yi,4
胡青牛,常遇春,yi,29
张无忌,胡青牛,yi,118
胡青牛,张无忌,yi,122
张无忌,殷梨亭,yi,70
张无忌,纪晓芙,yi,59
殷梨亭,张无忌,yi,73
纪晓芙,张无忌,yi,69
张无忌,谢逊,yi,189
张无忌,殷素素,yi,3
常遇春,谢逊,yi,1
常遇春,殷素素,yi,1
丁敏君,纪晓芙,yi,35
纪晓芙,丁敏君,yi,28
丁敏君,彭莹玉,yi,5
丁敏君,张翠山,yi,2
纪晓芙,彭莹玉,yi,2
彭莹玉,丁敏君,yi,5
张翠山,丁敏君,yi,3
丁敏君,张无忌,yi,31
张无忌,丁敏君,yi,28
张无忌,张翠山,yi,10
丁敏君,灭绝师太,yi,23
纪晓芙,灭绝师太,yi,23
张翠山,彭莹玉,yi,1
灭绝师太,彭莹玉,yi,1
灭绝师太,丁敏君,yi,21
彭莹玉,纪晓芙,yi,3
殷梨亭,常遇春,yi,1
丁敏君,常遇春,yi,5
常遇春,丁敏君,yi,2
常遇春,纪晓芙,yi,4
丁敏君,殷梨亭,yi,2
殷梨亭,丁敏君,yi,4
张三丰,胡青牛,yi,5
谢逊,胡青牛,yi,3
张无忌,鲜于通,yi,33
胡青牛,鲜于通,yi,7
鲜于通,胡青牛,yi,8
胡青牛,俞岱岩,yi,1
鲜于通,张无忌,yi,30
胡青牛,纪晓芙,yi,22
纪晓芙,殷素素,yi,1
殷素素,丁敏君,yi,1
殷素素,纪晓芙,yi,1
殷素素,常遇春,yi,1
纪晓芙,常遇春,yi,1
张翠山,张无忌,yi,19
张无忌,杨不悔,yi,89
纪晓芙,杨不悔,yi,15
杨不悔,张无忌,yi,90
杨不悔,纪晓芙,yi,13
杨不悔,周芷若,yi,2
杨不悔,常遇春,yi,1
胡青牛,杨不悔,yi,3
纪晓芙,胡青牛,yi,27
胡青牛,张翠山,yi,1
张翠山,胡青牛,yi,1
杨不悔,胡青牛,yi,5
纪晓芙,金花婆婆,yi,13
金花婆婆,张无忌,yi,93
金花婆婆,杨不悔,yi,2
张无忌,金花婆婆,yi,87
胡青牛,金花婆婆,yi,14
金花婆婆,胡青牛,yi,11
王难姑,胡青牛,yi,14
胡夫人,胡青牛,yi,2
金花婆婆,纪晓芙,yi,9
金花婆婆,胡夫人,yi,1
胡青牛,胡夫人,yi,2
胡夫人,金花婆婆,yi,1
王难姑,金花婆婆,yi,6
胡青牛,王难姑,yi,11
王难姑,张无忌,yi,14
张无忌,王难姑,yi,9
王难姑,纪晓芙,yi,1
金花婆婆,王难姑,yi,3
王难姑,胡夫人,yi,1
张无忌,胡夫人,yi,1
胡夫人,王难姑,yi,1
胡夫人,纪晓芙,yi,1
胡夫人,张无忌,yi,1
金花婆婆,谢逊,yi,58
谢逊,金花婆婆,yi,57
杨不悔,金花婆婆,yi,1
张无忌,灭绝师太,yi,101
张无忌,贝锦仪,yi,5
灭绝师太,金花婆婆,yi,15
丁敏君,金花婆婆,yi,14
贝锦仪,灭绝师太,yi,2
贝锦仪,金花婆婆,yi,1
灭绝师太,纪晓芙,yi,32
金花婆婆,灭绝师太,yi,22
金花婆婆,丁敏君,yi,13
灭绝师太,贝锦仪,yi,4
金花婆婆,贝锦仪,yi,1
灭绝师太,张无忌,yi,110
贝锦仪,张无忌,yi,7
贝锦仪,丁敏君,yi,1
灭绝师太,杨不悔,yi,4
杨不悔,灭绝师太,yi,3
杨不悔,丁敏君,yi,1
杨不悔,贝锦仪,yi,2
丁敏君,贝锦仪,yi,1
丁敏君,杨不悔,yi,1
贝锦仪,杨不悔,yi,1
杨不悔,王难姑,yi,2
王难姑,杨不悔,yi,4
灭绝师太,张三丰,yi,8
张无忌,宋远桥,yi,44
宋远桥,张无忌,yi,46
宋远桥,杨不悔,yi,1
徐达,杨不悔,yi,4
杨不悔,徐达,yi,3
王难姑,徐达,yi,1
张无忌,徐达,yi,23
徐达,张无忌,yi,20
张无忌,吴良,yi,3
吴良,张无忌,yi,4
吴良,杨不悔,yi,2
吴良,朱元璋,yi,4
朱元璋,张无忌,yi,25
朱元璋,杨不悔,yi,2
杨不悔,吴良,yi,1
吴良,徐达,yi,1
吴良,邓愈,yi,1
张无忌,邓愈,yi,7
朱元璋,吴良,yi,1
张无忌,朱元璋,yi,27
张无忌,花云,yi,3
徐达,邓愈,yi,2
徐达,花云,yi,1
杨不悔,邓愈,yi,1
杨不悔,花云,yi,1
朱元璋,邓愈,yi,6
朱元璋,花云,yi,2
邓愈,花云,yi,2
邓愈,朱元璋,yi,5
花云,邓愈,yi,1
花云,朱元璋,yi,3
杨不悔,张三丰,yi,3
张三丰,朱元璋,yi,2
邓愈,张无忌,yi,8
邓愈,杨不悔,yi,1
杨不悔,朱元璋,yi,1
张无忌,何太冲,yi,93
何太冲,张无忌,yi,87
纪晓芙,何太冲,yi,2
杨不悔,何太冲,yi,12
何太冲,班淑娴,yi,26
何太冲,杨不悔,yi,12
班淑娴,张无忌,yi,35
班淑娴,杨不悔,yi,4
张无忌,班淑娴,yi,37
谢逊,杨不悔,yi,3
杨不悔,班淑娴,yi,5
班淑娴,谢逊,yi,1
杨不悔,谢逊,yi,1
谢逊,何太冲,yi,4
何太冲,胡青牛,yi,1
胡青牛,何太冲,yi,1
何太冲,灭绝师太,yi,8
何太冲,金花婆婆,yi,1
灭绝师太,何太冲,yi,6
金花婆婆,何太冲,yi,2
班淑娴,纪晓芙,yi,1
张无忌,朱九真,yi,59
朱九真,张无忌,yi,55
张无忌,武修文,yi,1
张无忌,朱子柳,yi,1
张无忌,武三通,yi,1
张无忌,武青婴,yi,18
张无忌,一灯大师,yi,1
武修文,洪七公,yi,1
武修文,武敦儒,yi,1
武修文,郭靖,yi,1
武修文,武青婴,yi,2
武修文,朱九真,yi,2
朱子柳,洪七公,yi,1
朱子柳,武修文,yi,1
朱子柳,武敦儒,yi,1
朱子柳,郭靖,yi,1
朱子柳,武青婴,yi,1
朱子柳,朱九真,yi,1
武三通,洪七公,yi,1
武三通,武修文,yi,1
武三通,武敦儒,yi,1
武三通,郭靖,yi,1
武三通,武青婴,yi,1
武三通,朱九真,yi,2
武青婴,洪七公,yi,1
武青婴,武修文,yi,1
武青婴,武敦儒,yi,1
武青婴,郭靖,yi,1
武青婴,朱九真,yi,14
一灯大师,洪七公,yi,1
一灯大师,武修文,yi,1
一灯大师,武敦儒,yi,1
一灯大师,郭靖,yi,1
一灯大师,武青婴,yi,1
一灯大师,朱九真,yi,1
朱九真,洪七公,yi,1
朱九真,武修文,yi,1
朱九真,武敦儒,yi,1
朱九真,郭靖,yi,1
朱九真,武青婴,yi,17
洪七公,武青婴,yi,1
洪七公,朱九真,yi,1
武敦儒,武青婴,yi,1
武敦儒,朱九真,yi,1
郭靖,武青婴,yi,1
郭靖,朱九真,yi,1
武青婴,张无忌,yi,23
武青婴,卫璧,yi,15
卫璧,朱九真,yi,22
朱九真,卫璧,yi,23
卫璧,张无忌,yi,37
张无忌,卫璧,yi,32
卫璧,谢逊,yi,2
朱九真,谢逊,yi,5
谢逊,武青婴,yi,2
卫璧,武青婴,yi,12
卫璧,张三丰,yi,1
卫璧,宋远桥,yi,1
卫璧,张翠山,yi,1
卫璧,觉远大师,yi,1
张三丰,卫璧,yi,1
宋远桥,卫璧,yi,1
张翠山,卫璧,yi,1
觉远大师,张无忌,yi,2
觉远大师,卫璧,yi,1
武青婴,朱长龄,yi,6
卫璧,朱长龄,yi,15
朱九真,朱长龄,yi,29
张无忌,朱长龄,yi,74
朱长龄,朱九真,yi,24
朱九真,一灯大师,yi,1
朱长龄,武青婴,yi,5
朱长龄,一灯大师,yi,1
朱长龄,卫璧,yi,11
一灯大师,张无忌,yi,1
一灯大师,卫璧,yi,1
一灯大师,朱长龄,yi,1
朱长龄,张无忌,yi,74
朱九真,张翠山,yi,3
朱长龄,张翠山,yi,3
张无忌,空闻,yi,36
张无忌,静玄师太,yi,2
张翠山,朱长龄,yi,5
空闻,朱长龄,yi,1
静玄师太,朱长龄,yi,1
张三丰,朱长龄,yi,1
张翠山,朱九真,yi,2
朱长龄,谢逊,yi,10
谢逊,朱长龄,yi,9
谢逊,朱九真,yi,4
杨不悔,朱长龄,yi,1
张三丰,何足道,yi,1
张三丰,尹克西,yi,1
张三丰,潇湘子,yi,1
尹克西,觉远,yi,1
尹克西,觉远大师,yi,1
潇湘子,何足道,yi,1
潇湘子,觉远大师,yi,1
杨过,尹克西,yi,1
杨过,潇湘子,yi,1
杨过,觉远大师,yi,1
觉远,尹克西,yi,1
觉远大师,尹克西,yi,1
觉远大师,潇湘子,yi,1
何足道,张无忌,yi,2
尹克西,张无忌,yi,1
潇湘子,张无忌,yi,1
觉远,张无忌,yi,2
胡青牛,朱长龄,yi,1
卫璧,说不得,yi,1
朱九真,说不得,yi,1
说不得,张无忌,yi,38
说不得,卫璧,yi,1
说不得,朱九真,yi,1
何太冲,卫璧,yi,4
武青婴,何太冲,yi,6
武青婴,灭绝师太,yi,1
何太冲,武青婴,yi,3
卫璧,何太冲,yi,3
武青婴,班淑娴,yi,5
卫璧,班淑娴,yi,2
班淑娴,武青婴,yi,4
班淑娴,卫璧,yi,3
班淑娴,丁敏君,yi,3
丁敏君,班淑娴,yi,3
丁敏君,何太冲,yi,1
丁敏君,卫璧,yi,1
丁敏君,武青婴,yi,1
武青婴,丁敏君,yi,1
何太冲,丁敏君,yi,1
卫璧,丁敏君,yi,1
丁敏君,张三丰,yi,2
丁敏君,周芷若,yi,21
周芷若,丁敏君,yi,24
周芷若,纪晓芙,yi,5
周芷若,彭莹玉,yi,11
纪晓芙,周芷若,yi,5
彭莹玉,张无忌,yi,38
彭莹玉,周芷若,yi,12
周芷若,灭绝师太,yi,65
灭绝师太,周芷若,yi,66
静玄师太,张无忌,yi,1
张无忌,阳顶天,yi,10
阳顶天,张三丰,yi,1
阳顶天,张无忌,yi,9
张三丰,徐达,yi,1
张三丰,王难姑,yi,1
灭绝师太,阳顶天,yi,2
灭绝师太,韦一笑,yi,6
张无忌,韦一笑,yi,78
徐达,灭绝师太,yi,1
徐达,阳顶天,yi,1
徐达,韦一笑,yi,1
常遇春,灭绝师太,yi,1
常遇春,阳顶天,yi,1
常遇春,韦一笑,yi,1
王难姑,灭绝师太,yi,1
王难姑,阳顶天,yi,1
王难姑,韦一笑,yi,2
朱元璋,灭绝师太,yi,1
朱元璋,阳顶天,yi,1
朱元璋,韦一笑,yi,1
胡青牛,灭绝师太,yi,1
胡青牛,阳顶天,yi,1
胡青牛,韦一笑,yi,2
阳顶天,韦一笑,yi,2
韦一笑,灭绝师太,yi,5
韦一笑,殷天正,yi,10
殷天正,灭绝师太,yi,6
灭绝师太,殷天正,yi,4
殷梨亭,灭绝师太,yi,19
灭绝师太,殷梨亭,yi,19
殷梨亭,周芷若,yi,22
周芷若,殷梨亭,yi,26
灭绝师太,莫声谷,yi,3
莫声谷,灭绝师太,yi,2
殷梨亭,胡青牛,yi,1
殷梨亭,金花婆婆,yi,1
金花婆婆,殷梨亭,yi,1
殷梨亭,朱长龄,yi,1
周芷若,朱长龄,yi,1
朱长龄,殷梨亭,yi,1
殷梨亭,殷天正,yi,5
灭绝师太,郭襄,yi,1
张无忌,宋青书,yi,71
周芷若,宋青书,yi,23
宋青书,殷梨亭,yi,11
宋青书,张三丰,yi,6
宋青书,灭绝师太,yi,12
宋青书,宋远桥,yi,17
张三丰,宋青书,yi,6
灭绝师太,宋青书,yi,11
殷梨亭,宋青书,yi,13
宋远桥,宋青书,yi,10
宋青书,贝锦仪,yi,2
宋青书,丁敏君,yi,4
贝锦仪,韦一笑,yi,1
丁敏君,韦一笑,yi,2
宋青书,韦一笑,yi,1
韦一笑,宋青书,yi,2
韦一笑,殷梨亭,yi,4
丁敏君,宋青书,yi,2
宋青书,张无忌,yi,75
韦一笑,张无忌,yi,92
张无忌,郭襄,yi,1
张无忌,杨过,yi,1
郭襄,殷梨亭,yi,1
杨过,殷梨亭,yi,1
宋青书,殷天正,yi,1
殷天正,金花婆婆,yi,1
金花婆婆,宋青书,yi,1
殷梨亭,何太冲,yi,2
殷梨亭,班淑娴,yi,1
灭绝师太,班淑娴,yi,3
何太冲,殷梨亭,yi,2
何太冲,宋青书,yi,1
班淑娴,灭绝师太,yi,3
班淑娴,殷梨亭,yi,1
班淑娴,宋青书,yi,1
灭绝师太,殷野王,yi,8
殷野王,灭绝师太,yi,7
张无忌,殷野王,yi,34
殷野王,张无忌,yi,41
灭绝师太,觉远,yi,1
张无忌,觉远,yi,1
觉远,灭绝师太,yi,1
觉远,殷野王,yi,1
殷野王,殷梨亭,yi,2
殷野王,宋青书,yi,1
金花婆婆,殷野王,yi,2
殷野王,韦一笑,yi,8
韦一笑,殷野王,yi,6
张无忌,说不得,yi,40
金花婆婆,韦一笑,yi,2
金花婆婆,殷天正,yi,1
殷野王,殷天正,yi,7
殷野王,金花婆婆,yi,2
说不得,韦一笑,yi,17
韦一笑,说不得,yi,19
说不得,周颠,yi,31
张无忌,周颠,yi,45
周颠,说不得,yi,30
韦一笑,周颠,yi,17
周颠,张无忌,yi,47
张无忌,冷谦,yi,7
张无忌,彭莹玉,yi,30
说不得,冷谦,yi,5
说不得,彭莹玉,yi,10
冷谦,周颠,yi,6
彭莹玉,周颠,yi,14
周颠,韦一笑,yi,25
说不得,灭绝师太,yi,1
周颠,灭绝师太,yi,5
周颠,冷谦,yi,8
韦一笑,冷谦,yi,5
冷谦,空智,yi,1
冷谦,空闻,yi,1
冷谦,空性,yi,2
说不得,空智,yi,2
说不得,空闻,yi,1
说不得,空性,yi,2
周颠,空智,yi,3
周颠,空闻,yi,2
周颠,空性,yi,6
韦一笑,空智,yi,4
韦一笑,空闻,yi,4
韦一笑,空性,yi,2
殷梨亭,说不得,yi,1
殷梨亭,周颠,yi,6
张松溪,周颠,yi,1
莫声谷,周颠,yi,1
宋远桥,说不得,yi,1
宋远桥,周颠,yi,3
周颠,杨不悔,yi,4
杨不悔,说不得,yi,2
杨不悔,周颠,yi,3
周颠,彭莹玉,yi,18
彭莹玉,说不得,yi,4
彭莹玉,冷谦,yi,3
彭莹玉,韦一笑,yi,10
冷谦,彭莹玉,yi,4
韦一笑,彭莹玉,yi,3
彭莹玉,阳顶天,yi,3
周颠,阳顶天,yi,7
冷谦,韦一笑,yi,2
阳顶天,彭莹玉,yi,2
阳顶天,周颠,yi,6
韦一笑,谢逊,yi,6
谢逊,韦一笑,yi,5
殷天正,韦一笑,yi,12
周芷若,说不得,yi,2
胡青牛,冷谦,yi,1
胡青牛,说不得,yi,1
冷谦,张无忌,yi,9
冷谦,说不得,yi,1
张无忌,成昆,yi,38
周颠,成昆,yi,2
成昆,张无忌,yi,29
阳顶天,谢逊,yi,1
成昆,殷天正,yi,2
空见,张无忌,yi,6
周颠,纪晓芙,yi,1
韦一笑,纪晓芙,yi,3
说不得,杨不悔,yi,3
张无忌,小昭,yi,99
小昭,张无忌,yi,96
小昭,阳顶天,yi,1
成昆,阳顶天,yi,1
阳顶天,成昆,yi,4
小昭,说不得,yi,1
小昭,韦一笑,yi,5
说不得,小昭,yi,2
韦一笑,小昭,yi,3
杨不悔,小昭,yi,3
张无忌,张松溪,yi,36
张松溪,张无忌,yi,29
张松溪,殷天正,yi,7
殷天正,张松溪,yi,6
殷天正,莫声谷,yi,8
莫声谷,殷天正,yi,7
殷天正,宋远桥,yi,9
莫声谷,张无忌,yi,15
说不得,宋远桥,yi,2
宋远桥,韦一笑,yi,3
宋远桥,殷野王,yi,2
殷天正,空智,yi,6
空智,殷天正,yi,7
唐文亮,张无忌,yi,8
张无忌,唐文亮,yi,6
唐文亮,宗维侠,yi,2
殷天正,宗维侠,yi,8
宗维侠,殷天正,yi,5
宗维侠,殷素素,yi,1
宗维侠,张翠山,yi,1
殷素素,宗维侠,yi,1
张翠山,宗维侠,yi,1
宗维侠,宋远桥,yi,1
宋远桥,宗维侠,yi,1
宗维侠,张无忌,yi,28
宗维侠,小昭,yi,2
殷天正,小昭,yi,1
张无忌,宗维侠,yi,23
张无忌,空智,yi,35
张无忌,空见,yi,5
张无忌,空性,yi,37
空智,宗维侠,yi,1
空智,张无忌,yi,31
空见,宗维侠,yi,1
空闻,宗维侠,yi,1
空闻,张无忌,yi,32
谢逊,宗维侠,yi,2
成昆,宗维侠,yi,2
空性,宗维侠,yi,1
空性,张无忌,yi,35
宗维侠,周芷若,yi,1
周芷若,宗维侠,yi,1
宗维侠,唐文亮,yi,1
唐文亮,胡青牛,yi,1
胡青牛,唐文亮,yi,1
成昆,唐文亮,yi,1
空见,空性,yi,1
空性,殷野王,yi,2
殷野王,空性,yi,2
空性,殷天正,yi,3
殷天正,空性,yi,2
空性,小昭,yi,1
小昭,空性,yi,1
空性,韦一笑,yi,1
空性,冷谦,yi,1
空性,说不得,yi,1
空性,周颠,yi,1
空智,鲜于通,yi,1
空性,鲜于通,yi,1
鲜于通,殷天正,yi,1
殷天正,鲜于通,yi,1
鲜于通,金花婆婆,yi,1
金花婆婆,鲜于通,yi,1
鲜于通,王难姑,yi,1
王难姑,鲜于通,yi,1
鲜于通,班淑娴,yi,2
班淑娴,何足道,yi,1
周芷若,阳顶天,yi,1
阳顶天,灭绝师太,yi,1
周芷若,班淑娴,yi,2
班淑娴,周芷若,yi,1
何太冲,鲜于通,yi,2
班淑娴,鲜于通,yi,3
宋远桥,灭绝师太,yi,5
灭绝师太,周颠,yi,4
韦一笑,周芷若,yi,11
纪晓芙,韦一笑,yi,1
周芷若,韦一笑,yi,11
周芷若,小昭,yi,11
小昭,周芷若,yi,16
何太冲,小昭,yi,1
何太冲,周芷若,yi,2
小昭,灭绝师太,yi,2
空性,灭绝师太,yi,1
灭绝师太,张松溪,yi,1
宋青书,张松溪,yi,5
宋青书,莫声谷,yi,5
纪晓芙,宋青书,yi,2
殷天正,宋青书,yi,1
宋青书,小昭,yi,1
小昭,宋青书,yi,2
宋青书,周芷若,yi,21
宋远桥,周芷若,yi,3
张松溪,周芷若,yi,2
莫声谷,周芷若,yi,6
殷梨亭,杨不悔,yi,8
杨不悔,殷梨亭,yi,12
纪晓芙,宋远桥,yi,2
杨不悔,宋远桥,yi,2
纪晓芙,莫声谷,yi,1
小昭,杨不悔,yi,4
冷谦,殷天正,yi,1
说不得,殷天正,yi,9
周颠,殷天正,yi,8
殷天正,彭莹玉,yi,4
殷野王,彭莹玉,yi,3
彭莹玉,殷天正,yi,4
阳顶天,殷天正,yi,2
阳顶天,殷野王,yi,1
朱长龄,韦一笑,yi,1
谢逊,阳顶天,yi,1
成昆,周颠,yi,1
杨不悔,韦一笑,yi,3
冷谦,小昭,yi,1
冷谦,杨不悔,yi,1
周颠,小昭,yi,1
小昭,冷谦,yi,1
杨不悔,冷谦,yi,1
小昭,彭莹玉,yi,1
殷梨亭,韦一笑,yi,4
周颠,殷梨亭,yi,7
周芷若,周颠,yi,11
韦一笑,杨不悔,yi,2
彭莹玉,殷梨亭,yi,3
冷谦,殷梨亭,yi,1
赵钱孙,赵敏,yi,1
赵敏,张无忌,yi,336
赵敏,朱九真,yi,1
张三丰,赵敏,yi,16
殷天正,赵敏,yi,8
灭绝师太,赵敏,yi,4
张无忌,赵敏,yi,339
周芷若,赵敏,yi,70
赵敏,周颠,yi,4
周颠,王难姑,yi,1
王难姑,殷天正,yi,1
赵敏,韦一笑,yi,11
赵敏,殷天正,yi,3
韦一笑,赵敏,yi,15
小昭,周颠,yi,1
小昭,殷天正,yi,1
小昭,赵敏,yi,23
赵敏,小昭,yi,16
说不得,殷梨亭,yi,3
殷梨亭,彭莹玉,yi,1
彭莹玉,殷野王,yi,1
俞岱岩,韦一笑,yi,1
俞岱岩,张无忌,yi,32
俞岱岩,何足道,yi,1
何足道,俞岱岩,yi,1
赵敏,张三丰,yi,11
赵敏,俞岱岩,yi,4
俞岱岩,赵敏,yi,5
赵敏,宋远桥,yi,13
宋远桥,赵敏,yi,12
空闻,赵敏,yi,7
张三丰,韦一笑,yi,3
韦一笑,张三丰,yi,7
说不得,张三丰,yi,2
张三丰,说不得,yi,5
说不得,赵敏,yi,5
殷天正,说不得,yi,2
张三丰,彭莹玉,yi,1
张三丰,周颠,yi,6
张三丰,殷野王,yi,2
赵敏,彭莹玉,yi,4
赵敏,殷野王,yi,2
宋远桥,彭莹玉,yi,2
彭莹玉,张三丰,yi,2
彭莹玉,赵敏,yi,4
周颠,张三丰,yi,5
周颠,赵敏,yi,8
殷野王,张三丰,yi,2
殷野王,赵敏,yi,3
殷天正,周颠,yi,3
殷天正,俞岱岩,yi,1
张三丰,郭靖,yi,1
俞岱岩,郭靖,yi,1
俞岱岩,觉远大师,yi,1
周颠,殷野王,yi,2
小昭,殷梨亭,yi,2
小昭,俞岱岩,yi,1
杨不悔,俞岱岩,yi,4
张三丰,老不死,yi,1
张无忌,老不死,yi,1
殷天正,老不死,yi,1
俞岱岩,老不死,yi,1
韦一笑,俞岱岩,yi,2
俞岱岩,说不得,yi,1
张三丰,杨不悔,yi,3
殷天正,杨不悔,yi,3
赵敏,杨不悔,yi,3
赵敏,殷梨亭,yi,14
俞岱岩,杨不悔,yi,3
殷梨亭,王难姑,yi,1
王难姑,赵敏,yi,2
殷梨亭,赵敏,yi,11
何太冲,彭莹玉,yi,1
何太冲,周颠,yi,1
胡青牛,周颠,yi,1
金花婆婆,周颠,yi,1
常遇春,周颠,yi,1
周颠,胡青牛,yi,1
说不得,纪晓芙,yi,2
俞岱岩,纪晓芙,yi,1
赵敏,纪晓芙,yi,4
殷梨亭,小昭,yi,1
殷梨亭,殷野王,yi,1
殷野王,杨不悔,yi,1
彭莹玉,胡青牛,yi,1
说不得,胡青牛,yi,1
韦一笑,胡青牛,yi,1
徐达,朱元璋,yi,7
花云,张无忌,yi,3
朱元璋,宋远桥,yi,1
朱元璋,张松溪,yi,1
朱元璋,莫声谷,yi,1
宋远桥,朱元璋,yi,1
张松溪,朱元璋,yi,1
莫声谷,朱元璋,yi,1
朱元璋,徐达,yi,7
邓愈,徐达,yi,1
徐达,彭莹玉,yi,2
常遇春,彭莹玉,yi,2
朱元璋,彭莹玉,yi,2
吴良,彭莹玉,yi,1
邓愈,彭莹玉,yi,1
花云,彭莹玉,yi,1
韦一笑,宋远桥,yi,2
韦一笑,张松溪,yi,2
何太冲,韦一笑,yi,2
韦一笑,何太冲,yi,1
赵敏,何太冲,yi,5
何太冲,赵敏,yi,5
何太冲,鹿杖客,yi,2
张无忌,鹿杖客,yi,45
赵敏,鹿杖客,yi,23
鹿杖客,何太冲,yi,2
鹿杖客,赵敏,yi,31
鹿杖客,张无忌,yi,42
唐文亮,鹿杖客,yi,1
周芷若,鹿杖客,yi,15
赵敏,周芷若,yi,72
鹿杖客,周芷若,yi,19
鹿杖客,韦一笑,yi,8
周芷若,俞岱岩,yi,2
张无忌,鹤笔翁,yi,35
赵敏,鹤笔翁,yi,11
鹤笔翁,张无忌,yi,33
鹤笔翁,鹿杖客,yi,41
鹿杖客,鹤笔翁,yi,35
鹤笔翁,韦一笑,yi,4
鹤笔翁,赵敏,yi,15
张三丰,鹿杖客,yi,2
张三丰,鹤笔翁,yi,2
殷梨亭,鹿杖客,yi,1
殷梨亭,鹤笔翁,yi,1
俞岱岩,鹿杖客,yi,1
俞岱岩,鹤笔翁,yi,1
鹤笔翁,周芷若,yi,10
韦一笑,范遥,yi,7
范遥,张无忌,yi,35
张无忌,范遥,yi,41
范遥,成昆,yi,4
阳顶天,范遥,yi,1
范遥,鹿杖客,yi,22
成昆,鹿杖客,yi,1
赵敏,范遥,yi,19
赵敏,成昆,yi,11
范遥,韦一笑,yi,7
成昆,韦一笑,yi,2
成昆,范遥,yi,4
殷野王,范遥,yi,2
范遥,空性,yi,1
赵敏,空性,yi,2
成昆,空性,yi,1
鹤笔翁,范遥,yi,16
鹿杖客,范遥,yi,20
韦一笑,鹿杖客,yi,4
范遥,说不得,yi,2
范遥,鹤笔翁,yi,15
韦一笑,鹤笔翁,yi,2
鹿杖客,灭绝师太,yi,11
灭绝师太,鹿杖客,yi,7
范遥,赵敏,yi,16
赵敏,忽必烈,yi,1
赵敏,拖雷,yi,1
忽必烈,张无忌,yi,1
拖雷,张无忌,yi,1
灭绝师太,郭靖,yi,1
周芷若,郭靖,yi,2
郭靖,周芷若,yi,2
纪晓芙,鹿杖客,yi,1
灭绝师太,谢逊,yi,2
周芷若,谢逊,yi,43
谢逊,周芷若,yi,43
灭绝师太,范遥,yi,9
范遥,周芷若,yi,14
范遥,灭绝师太,yi,8
周芷若,范遥,yi,12
鹿杖客,宋远桥,yi,1
宋远桥,鹤笔翁,yi,2
灭绝师太,鹤笔翁,yi,8
宋远桥,范遥,yi,1
鹤笔翁,灭绝师太,yi,8
周芷若,宋远桥,yi,5
周芷若,何太冲,yi,4
鹤笔翁,宋远桥,yi,1
鹤笔翁,何太冲,yi,2
何太冲,鹤笔翁,yi,1
宋远桥,班淑娴,yi,1
宋青书,何太冲,yi,1
宋青书,班淑娴,yi,1
宋青书,赵敏,yi,17
韦一笑,莫声谷,yi,1
张松溪,赵敏,yi,9
莫声谷,赵敏,yi,6
周芷若,鹤笔翁,yi,10
范遥,张三丰,yi,2
鹤笔翁,张三丰,yi,1
鹿杖客,莫大,yi,1
鹤笔翁,莫大,yi,1
莫大,鹿杖客,yi,1
莫大,张无忌,yi,3
莫大,鹤笔翁,yi,1
灭绝师太,空智,yi,2
灭绝师太,空闻,yi,2
周芷若,空智,yi,8
周芷若,空闻,yi,7
空智,灭绝师太,yi,1
空闻,灭绝师太,yi,1
张松溪,范遥,yi,2
宋远桥,空性,yi,1
灭绝师太,空性,yi,1
范遥,小昭,yi,2
赵敏,灭绝师太,yi,7
小昭,丁敏君,yi,1
赵敏,丁敏君,yi,4
丁敏君,鹿杖客,yi,1
丁敏君,鹤笔翁,yi,1
鹿杖客,丁敏君,yi,1
鹤笔翁,丁敏君,yi,1
丁敏君,赵敏,yi,3
周颠,丁敏君,yi,1
周颠,金花婆婆,yi,1
殷野王,丁敏君,yi,1
殷离,丁敏君,yi,1
殷离,金花婆婆,yi,16
韦一笑,丁敏君,yi,2
韦一笑,金花婆婆,yi,1
灭绝师太,静玄师太,yi,1
金花婆婆,静玄师太,yi,1
静玄师太,周芷若,yi,1
赵敏,金花婆婆,yi,29
金花婆婆,周芷若,yi,25
周芷若,金花婆婆,yi,16
金花婆婆,赵敏,yi,26
丁敏君,小昭,yi,1
金花婆婆,小昭,yi,5
小昭,金花婆婆,yi,3
胡青牛,赵敏,yi,1
赵敏,谢逊,yi,39
谢逊,陈友谅,yi,11
张无忌,陈友谅,yi,65
金花婆婆,陈友谅,yi,11
陈友谅,谢逊,yi,10
